pair_name,sample_index,sample_id,label,case_type,MMRL_pred,Bayes_pred,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1,image_cosine,image_angle_deg,image_shift_norm,mc_image_shift_mean,mc_image_shift_std,mc_image_feature_var,Bayes_MI,Bayes_variation_ratio
case_B__VS__case_A,59,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c03.jpg,1,both_correct,1,1,0.9542230367660522,0.9442950487136841,0.19022393226623535,0.22737029194831848,0.0005206753266975284,0.002273798221722245,0.019983388483524323,0.9452784657478333,19.042211071249454,0.3308221101760864,0.3039186894893646,0.01571710966527462,0.00877746194601059,0.005504444241523743,0.0
case_B__VS__case_A,60,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c04.jpg,1,both_correct,1,1,0.8617770075798035,0.9640257954597473,0.4051073491573334,0.15709654986858368,0.017554163932800293,0.07507481426000595,0.20478591322898865,0.9497876167297363,18.233803019550987,0.3168989419937134,0.27691975235939026,0.01430420856922865,0.007442382629960775,0.004914015531539917,0.0
case_B__VS__case_A,61,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c05.jpg,1,both_correct,1,1,0.8508330583572388,0.9580312967300415,0.45707637071609497,0.2025378793478012,0.021241014823317528,0.09241044521331787,0.22445210814476013,0.934127926826477,20.912290860118617,0.36296603083610535,0.3248911201953888,0.02307584322988987,0.009354015812277794,0.006837144494056702,0.0
case_B__VS__case_A,62,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c01.jpg,1,both_correct,1,1,0.861879289150238,0.9213098287582397,0.5350483059883118,0.34925395250320435,0.00569663941860199,0.0238245390355587,0.11899930238723755,0.9525666832923889,17.717856191151707,0.30800431966781616,0.2834497392177582,0.0142806526273489,0.007471214048564434,0.007646769285202026,0.0
case_B__VS__case_A,63,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c02.jpg,1,both_correct,1,1,0.8217208385467529,0.8994787335395813,0.5863743424415588,0.42734789848327637,0.03911786526441574,0.1856854110956192,0.2637980878353119,0.9438655972480774,19.288790325620926,0.33506539463996887,0.3041946291923523,0.016015728935599327,0.007835805416107178,0.01732078194618225,0.0
case_B__VS__case_A,64,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c03.jpg,1,both_correct,1,1,0.9344480037689209,0.9728161692619324,0.3004013001918793,0.14651544392108917,0.004633995704352856,0.01953813247382641,0.07673653960227966,0.9373336434364319,20.391507801835846,0.3540235161781311,0.3276772201061249,0.018490219488739967,0.008735930547118187,0.005857706069946289,0.0
case_B__VS__case_A,65,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c04.jpg,1,both_correct,1,1,0.6656683683395386,0.8129972219467163,0.8285748958587646,0.5626815557479858,0.015580711886286736,0.06388664990663528,0.2946636378765106,0.9437723755836487,19.304953134102288,0.335343599319458,0.31478214263916016,0.02020595781505108,0.008558129891753197,0.03069448471069336,0.0
case_B__VS__case_A,66,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c05.jpg,1,both_wrong,19,19,0.7048569917678833,0.5335219502449036,0.6872438788414001,0.7290879487991333,0.0186449084430933,0.07556286454200745,0.36330240964889526,0.946764349937439,18.77952737837812,0.32629936933517456,0.3065721094608307,0.016829412430524826,0.009539533406496048,0.06252050399780273,0.3999999761581421
case_B__VS__case_A,67,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c01.jpg,1,both_correct,1,1,0.5602693557739258,0.6907644271850586,0.9152839779853821,0.737179696559906,0.010450726374983788,0.042717985808849335,0.26218533515930176,0.9520866274833679,17.808013650258772,0.309559166431427,0.2940394878387451,0.014776867814362049,0.009465326555073261,0.037792742252349854,0.050000011920928955
case_B__VS__case_A,68,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c02.jpg,1,both_correct,1,1,0.8838313817977905,0.6459638476371765,0.4128866493701935,0.6972449421882629,0.04515362158417702,0.1897333860397339,0.48946431279182434,0.953425943851471,17.55536294915484,0.30520203709602356,0.286991685628891,0.016308235004544258,0.007137587759643793,0.0614355206489563,0.19999998807907104
case_B__VS__case_A,69,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c03.jpg,1,both_correct,1,1,0.819381058216095,0.7560507655143738,0.5242887139320374,0.5973107218742371,0.00358915189281106,0.014782382175326347,0.13118058443069458,0.9530577063560486,17.62517729708182,0.30640581250190735,0.2840615212917328,0.011212475597858429,0.007498939521610737,0.05808454751968384,0.050000011920928955
case_B__VS__case_A,70,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c04.jpg,1,both_correct,1,1,0.9961918592453003,0.9957365989685059,0.02726449817419052,0.02903657779097557,6.06427202001214e-05,0.0002605006447993219,0.001500060549005866,0.9577561020851135,16.713232720200104,0.2906678318977356,0.26585954427719116,0.012928582727909088,0.006887147668749094,0.0006019938737154007,0.0
case_B__VS__case_A,71,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c05.jpg,1,both_correct,1,1,0.9972169399261475,0.9952877163887024,0.021395305171608925,0.031980209052562714,0.0002598400169517845,0.0010773029644042253,0.004600390791893005,0.9567776322364807,16.907084461676558,0.29401493072509766,0.2717783749103546,0.014138349331915379,0.007496482692658901,0.0006107315421104431,0.0
case_B__VS__case_A,72,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c01.jpg,1,both_correct,1,1,0.8963271975517273,0.9402028918266296,0.35045772790908813,0.23445899784564972,0.003472822718322277,0.014398153871297836,0.08789411932229996,0.9520238637924194,17.819768430906212,0.30976173281669617,0.2857667803764343,0.013609662652015686,0.008668923750519753,0.0060438960790634155,0.0
case_B__VS__case_A,73,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c02.jpg,1,both_correct,1,1,0.9463186860084534,0.9643827676773071,0.2741696238517761,0.19466660916805267,0.0032474342733621597,0.013508261181414127,0.04974021017551422,0.9449400901794434,19.101544666222548,0.33184313774108887,0.3031225800514221,0.015580101870000362,0.007645351346582174,0.004209235310554504,0.0
case_B__VS__case_A,74,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c03.jpg,1,both_correct,1,1,0.9596560597419739,0.9608526229858398,0.18242612481117249,0.16797105967998505,0.0007305800099857152,0.004450191278010607,0.005081415642052889,0.9525948762893677,17.712547564623655,0.3079130947589874,0.28673896193504333,0.014798837713897228,0.008798567578196526,0.00194491446018219,0.0
case_B__VS__case_A,75,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c04.jpg,1,both_correct,1,1,0.8983047604560852,0.9086612462997437,0.3442898094654083,0.3251567482948303,0.000847465475089848,0.0038428057450801134,0.025205932557582855,0.9453324675559998,19.03272546522087,0.3306584358215332,0.3128177225589752,0.017027990892529488,0.009274642914533615,0.011886507272720337,0.0
case_B__VS__case_A,76,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c01.jpg,2,both_wrong,42,42,0.658082902431488,0.9608685374259949,0.7841647863388062,0.1829323172569275,0.08431478589773178,0.39807993173599243,0.605987548828125,0.9378722906112671,20.30274854762121,0.3524990677833557,0.3216475248336792,0.021538568660616875,0.01236707717180252,0.0093059241771698,0.0
case_B__VS__case_A,77,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c02.jpg,2,both_correct,2,2,0.9733471870422363,0.9597622752189636,0.13794778287410736,0.19487906992435455,0.005220964550971985,0.023421576246619225,0.04557211697101593,0.95694500207901,16.874078941870295,0.2934454679489136,0.27782773971557617,0.016712818294763565,0.0072258212603628635,0.013184323906898499,0.0
case_B__VS__case_A,78,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c03.jpg,2,both_correct,2,2,0.9605445861816406,0.662093997001648,0.17650963366031647,0.659635603427887,0.08225616812705994,0.3821951746940613,0.5974609851837158,0.957270622253418,16.809686004975962,0.29233309626579285,0.28464275598526,0.019448017701506615,0.007389700505882502,0.06490451097488403,0.19999998807907104
case_B__VS__case_A,79,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c04.jpg,2,MMRL_correct_Bayes_wrong,2,42,0.8472080230712891,0.6736022233963013,0.47587624192237854,0.660936176776886,0.15611431002616882,0.6720952987670898,1.0626800060272217,0.9579787850379944,16.668809562097596,0.28990110754966736,0.2844619154930115,0.018245162442326546,0.008297604508697987,0.06179302930831909,0.1499999761581421
case_B__VS__case_A,80,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c05.jpg,2,both_correct,2,2,0.8354951739311218,0.985700786113739,0.5093329548835754,0.08567067980766296,0.04260813444852829,0.2170771360397339,0.3025953471660614,0.9130041003227234,24.076145769312287,0.4171232581138611,0.3778241276741028,0.02139073610305786,0.010079668834805489,0.006707116961479187,0.0
case_B__VS__case_A,81,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c06.jpg,2,both_correct,2,2,0.9756676554679871,0.9955551028251648,0.1426890790462494,0.03529556468129158,0.004049229901283979,0.018510030582547188,0.039846185594797134,0.9327120184898376,21.13840550467676,0.36684566736221313,0.33857983350753784,0.024047384038567543,0.010111602954566479,0.001443624496459961,0.0
case_B__VS__case_A,82,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c07.jpg,2,MMRL_correct_Bayes_wrong,2,42,0.6630435585975647,0.9437534213066101,0.8289232850074768,0.23115697503089905,0.2602841854095459,1.2398641109466553,1.318522572517395,0.9436514973640442,19.325891686048962,0.33570411801338196,0.32419759035110474,0.023109106346964836,0.011154267936944962,0.013517141342163086,0.0
case_B__VS__case_A,83,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c01.jpg,2,both_correct,2,2,0.7797654271125793,0.9178633689880371,0.7336975336074829,0.3111785650253296,0.023321939632296562,0.1123681515455246,0.27636653184890747,0.9269278645515442,22.039120416005705,0.38228827714920044,0.3618718981742859,0.018932579085230827,0.012539630755782127,0.0267142653465271,0.0
case_B__VS__case_A,84,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c02.jpg,2,both_correct,2,2,0.9940337538719177,0.9982488751411438,0.0462648905813694,0.01592298224568367,0.0011220667511224747,0.0059928386472165585,0.008931887336075306,0.931484043598175,21.332655356744763,0.3701781928539276,0.35007986426353455,0.020853253081440926,0.010796141810715199,0.0007950793951749802,0.0
case_B__VS__case_A,85,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c03.jpg,2,both_correct,2,2,0.9990960359573364,0.9998201131820679,0.00889602955430746,0.0020566631574183702,0.00017609803762752563,0.0009274659096263349,0.0014921869151294231,0.9344424605369568,20.86174352491398,0.36209800839424133,0.33584392070770264,0.019480682909488678,0.01001705415546894,4.3748412281274796e-05,0.0
case_B__VS__case_A,86,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c04.jpg,2,both_correct,2,2,0.9987196922302246,0.9990493655204773,0.012538344599306583,0.009396987967193127,0.00019942123617511243,0.0009794055949896574,0.0013071403373032808,0.9426186084747314,19.50392727259401,0.3387669324874878,0.31403210759162903,0.025167688727378845,0.01157864648848772,0.0003457488492131233,0.0
case_B__VS__case_A,87,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c05.jpg,2,both_correct,2,2,0.9987329840660095,0.9997364282608032,0.012402940541505814,0.002992094261571765,0.00023903287365101278,0.0011790349381044507,0.0020782523788511753,0.943363606929779,19.37567248931961,0.33656033873558044,0.31124159693717957,0.020373359322547913,0.009089300408959389,8.212029933929443e-05,0.0
case_B__VS__case_A,88,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c06.jpg,2,both_correct,2,2,0.9919935464859009,0.993537425994873,0.058558978140354156,0.04766489565372467,0.0008396936464123428,0.0037628919817507267,0.007208009250462055,0.9427567720413208,19.480203115251093,0.33835864067077637,0.3107275664806366,0.02369123138487339,0.011526954360306263,0.0033694282174110413,0.0
case_B__VS__case_A,89,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c07.jpg,2,both_correct,2,2,0.9987214207649231,0.9998825192451477,0.012135891243815422,0.0014121991116553545,0.00030554778641089797,0.001625205622985959,0.0023260393645614386,0.941233217716217,19.74029869679128,0.34283167123794556,0.32798534631729126,0.01810348592698574,0.009600874967873096,3.6728568375110626e-05,0.0
case_B__VS__case_A,90,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c01.jpg,2,both_correct,2,2,0.7972434759140015,0.793217122554779,0.8283618092536926,0.6133736371994019,0.0833735540509224,0.4248937964439392,0.34136971831321716,0.926530659198761,22.099691100880268,0.3833262026309967,0.3610590100288391,0.01676296629011631,0.011953448876738548,0.05856156349182129,0.0
case_B__VS__case_A,91,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c02.jpg,2,both_correct,2,2,0.9962803721427917,0.9984272718429565,0.027923675253987312,0.013411163352429867,0.0003705270937643945,0.0016918182373046875,0.004709136206656694,0.9612617492675781,15.999988914628418,0.2783462703227997,0.26717495918273926,0.01598634384572506,0.009083004668354988,0.0004980005323886871,0.0
case_B__VS__case_A,92,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c03.jpg,2,both_correct,2,2,0.9992017149925232,0.9993057250976562,0.00799162220209837,0.006353843957185745,0.00013135623885318637,0.000603377353399992,0.0009024429018609226,0.934325098991394,20.88061785601509,0.3624221086502075,0.3326289653778076,0.01687135361135006,0.011840331368148327,0.0002813604660332203,0.0
case_B__VS__case_A,93,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c04.jpg,2,both_correct,2,2,0.9939340949058533,0.9991196393966675,0.04628237709403038,0.008277688175439835,0.0011703240452334285,0.005917209200561047,0.010375640355050564,0.9273324608802795,21.977259612853185,0.38122817873954773,0.3543779253959656,0.01970248855650425,0.010707350447773933,0.00038249604403972626,0.0
case_B__VS__case_A,94,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c05.jpg,2,both_correct,2,2,0.9984911680221558,0.9987053871154785,0.013398158363997936,0.011508350260555744,5.51144294149708e-05,0.00025331712095066905,0.0008347801049239933,0.9462932348251343,18.863195552359837,0.32774022221565247,0.30550628900527954,0.0144177982583642,0.009635088965296745,0.0005941456183791161,0.0
case_B__VS__case_A,95,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c01.jpg,2,both_correct,2,2,0.9971103072166443,0.9994310140609741,0.025389326736330986,0.005762165412306786,0.0005604635225608945,0.002914512762799859,0.004641398321837187,0.9441250562667847,19.243736471612955,0.334290087223053,0.3183121085166931,0.012010011821985245,0.01039500255137682,0.00017389561980962753,0.0
case_B__VS__case_A,96,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c02.jpg,2,both_correct,2,2,0.974497377872467,0.9932780265808105,0.1589161455631256,0.05262668430805206,0.003925059922039509,0.017998987808823586,0.03851037472486496,0.9480112791061401,18.556323100801947,0.32245519757270813,0.30729904770851135,0.012919111177325249,0.00826183333992958,0.002068314701318741,0.0
case_B__VS__case_A,97,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c03.jpg,2,both_correct,2,2,0.9976668357849121,0.9950586557388306,0.02136416547000408,0.03685577213764191,0.0009293557377532125,0.004370618145912886,0.007084106095135212,0.9558311700820923,17.092563611882206,0.29721635580062866,0.2900269627571106,0.015897652134299278,0.00976566318422556,0.001076333224773407,0.0
case_B__VS__case_A,98,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c04.jpg,2,both_correct,2,2,0.9958428740501404,0.9924349784851074,0.03548065945506096,0.05662022531032562,0.0015800325199961662,0.008440008386969566,0.010321665555238724,0.9549750685691833,17.258668507083744,0.3000832796096802,0.2894834280014038,0.013027731329202652,0.010188816115260124,0.004345886409282684,0.0
case_B__VS__case_A,99,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c05.jpg,2,both_correct,2,2,0.9856835007667542,0.981054961681366,0.09244095534086227,0.11749295890331268,0.0009086147183552384,0.0040719229727983475,0.010875830426812172,0.9470188021659851,18.73418789077839,0.3255188763141632,0.3159274458885193,0.014734741300344467,0.009645805694162846,0.00927799940109253,0.0
case_B__VS__case_A,100,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c01.jpg,2,both_correct,2,2,0.9963803887367249,0.9992841482162476,0.03312221169471741,0.007345057092607021,0.0007445693481713533,0.004519705660641193,0.005835752934217453,0.9567719101905823,16.90821174971629,0.29403436183929443,0.27929896116256714,0.018212297931313515,0.009550395421683788,0.00029199011623859406,0.0
case_B__VS__case_A,101,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c02.jpg,2,both_wrong,17,42,0.8176707029342651,0.38115593791007996,1.0028934478759766,1.9041129350662231,0.3620225191116333,2.0259804725646973,1.5059566497802734,0.9258925914764404,22.196662670776934,0.38498714566230774,0.35121217370033264,0.025992780923843384,0.015315582975745201,0.21412360668182373,0.30000001192092896
case_B__VS__case_A,102,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c03.jpg,2,both_wrong,10,10,0.492598295211792,0.5444754362106323,1.4282280206680298,1.632219910621643,0.06387496739625931,0.3507198691368103,0.43759143352508545,0.9176805019378662,23.410691388454914,0.40575718879699707,0.35344505310058594,0.03421581909060478,0.015713810920715332,0.1792529821395874,0.19999998807907104
case_B__VS__case_A,103,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c04.jpg,2,both_wrong,80,80,0.6360300779342651,0.815304160118103,0.9632007479667664,0.5948793888092041,0.044180694967508316,0.19668525457382202,0.3969343602657318,0.9588173031806946,16.500490548908253,0.28699368238449097,0.2626904845237732,0.011820183135569096,0.010143737308681011,0.04922974109649658,0.0
case_B__VS__case_A,104,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c05.jpg,2,both_correct,2,2,0.8971754312515259,0.960767388343811,0.4316162168979645,0.1990242302417755,0.009834423661231995,0.04483054205775261,0.13047575950622559,0.9516680240631104,17.886271025813226,0.3109082877635956,0.30261653661727905,0.021816641092300415,0.009240644052624702,0.014033868908882141,0.0
case_B__VS__case_A,105,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c01.jpg,2,both_wrong,55,55,0.9174975752830505,0.7937768697738647,0.49260181188583374,0.9453847408294678,0.027748603373765945,0.12748724222183228,0.2682276964187622,0.9394373297691345,20.04272301407862,0.3480307161808014,0.3165361285209656,0.018599774688482285,0.015407783910632133,0.09438073635101318,0.0
