pair_name,feature,sample_index,sample_id,label,case_type,mc_feature_dev_mean,mc_feature_dev_std,mc_feature_cos_to_mc_mean,mc_mean_dist_to_posterior_mean,mc_mean_cos_to_posterior_mean,mc_mean_dist_to_MMRL,mc_mean_cos_to_MMRL
case_B__VS__case_A,features_img,87,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c05.jpg,2,both_correct,0.09460635483264923,0.011787147261202335,0.9954449534416199,0.07317478209733963,0.997320830821991,0.29698002338409424,0.9557101130485535
case_B__VS__case_A,features_img,88,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c06.jpg,2,both_correct,0.10626371204853058,0.01532893069088459,0.9942198991775513,0.07518568634986877,0.9971739649772644,0.2925507426261902,0.9569751024246216
case_B__VS__case_A,features_img,89,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c07.jpg,2,both_correct,0.09707248210906982,0.013334504328668118,0.9951880574226379,0.06578612327575684,0.9978373050689697,0.3135302662849426,0.9506233930587769
case_B__VS__case_A,features_img,90,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c01.jpg,2,both_correct,0.1071905642747879,0.02153218537569046,0.9940052032470703,0.07079115509986877,0.9974972009658813,0.3445158302783966,0.9403145909309387
case_B__VS__case_A,features_img,91,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c02.jpg,2,both_correct,0.094578817486763,0.011741039343178272,0.995448112487793,0.06144219636917114,0.9981142282485962,0.250110000371933,0.9685899615287781
case_B__VS__case_A,features_img,92,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c03.jpg,2,both_correct,0.10835497081279755,0.009976613335311413,0.9940621256828308,0.07904761284589767,0.9968748092651367,0.31477978825569153,0.9501786231994629
case_B__VS__case_A,features_img,93,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c04.jpg,2,both_correct,0.10288910567760468,0.011008365079760551,0.9946319460868835,0.07207897305488586,0.9974028468132019,0.33950626850128174,0.9420711398124695
case_B__VS__case_A,features_img,94,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c05.jpg,2,both_correct,0.09765226393938065,0.009956172667443752,0.9951708912849426,0.07038760185241699,0.9975225925445557,0.2896668314933777,0.9578548073768616
case_B__VS__case_A,features_img,95,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c01.jpg,2,both_correct,0.10096293687820435,0.014194623567163944,0.9947889447212219,0.06349942088127136,0.9979869723320007,0.30178114771842957,0.9542391896247864
case_B__VS__case_A,features_img,96,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c02.jpg,2,both_correct,0.09009037911891937,0.012064697220921516,0.9958605766296387,0.06382271647453308,0.997963547706604,0.2938328981399536,0.9566603302955627
case_B__VS__case_A,features_img,97,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c03.jpg,2,both_correct,0.09811502695083618,0.01179424487054348,0.9951051473617554,0.05732235312461853,0.9983608722686768,0.27313491702079773,0.9625271558761597
case_B__VS__case_A,features_img,98,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c04.jpg,2,both_correct,0.10034231841564178,0.010965178720653057,0.9948925971984863,0.07772866636514664,0.9969768524169922,0.27162763476371765,0.9629330039024353
case_B__VS__case_A,features_img,99,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c05.jpg,2,both_correct,0.097303107380867,0.013338378630578518,0.9951655268669128,0.06061477214097977,0.9981658458709717,0.30063512921333313,0.954601526260376
case_B__VS__case_A,features_img,100,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c01.jpg,2,both_correct,0.09648938477039337,0.01549813523888588,0.9952133297920227,0.05369291827082634,0.9985630512237549,0.2622769773006439,0.9654515385627747
case_B__VS__case_A,features_img,101,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c02.jpg,2,both_wrong,0.12212381511926651,0.02003391459584236,0.9923127293586731,0.08071565628051758,0.9967470169067383,0.32971203327178955,0.9452536702156067
case_B__VS__case_A,features_img,102,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c03.jpg,2,both_wrong,0.12372922897338867,0.020121945068240166,0.9921119809150696,0.10131052136421204,0.9948585033416748,0.3322353661060333,0.9444023370742798
case_B__VS__case_A,features_img,103,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c04.jpg,2,both_wrong,0.09965725243091583,0.014566033147275448,0.9949151873588562,0.07112334668636322,0.9974708557128906,0.24290385842323303,0.9703611135482788
case_B__VS__case_A,features_img,104,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c05.jpg,2,both_correct,0.09556730091571808,0.010369841940701008,0.9953690767288208,0.05790875479578972,0.998326301574707,0.2877708673477173,0.9584120512008667
case_B__VS__case_A,features_img,105,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c01.jpg,2,both_wrong,0.12185324728488922,0.023655284196138382,0.9922661781311035,0.08473607897758484,0.9964120984077454,0.29177606105804443,0.9571318626403809
case_B__VS__case_A,features_img,106,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c02.jpg,2,both_correct,0.09928105771541595,0.009334079921245575,0.9950157403945923,0.06775379180908203,0.9977058172225952,0.36674150824546814,0.9324260354042053
case_B__VS__case_A,features_img,107,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c03.jpg,2,both_correct,0.08634433895349503,0.010422478429973125,0.9962108731269836,0.05852391943335533,0.9982882142066956,0.3109353482723236,0.9514829516410828
case_B__VS__case_A,features_img,108,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c04.jpg,2,both_correct,0.09937892109155655,0.014761600643396378,0.9949401617050171,0.06184913590550423,0.9980904459953308,0.2937656044960022,0.9566442370414734
case_B__VS__case_A,features_img,109,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c05.jpg,2,both_correct,0.11268441379070282,0.01529778353869915,0.9935129880905151,0.07332850992679596,0.9973152279853821,0.33865806460380554,0.9423021078109741
case_B__VS__case_A,features_img,110,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c06.jpg,2,both_correct,0.08871801942586899,0.010111404582858086,0.9960054159164429,0.06554488837718964,0.9978512525558472,0.3059290647506714,0.9530240893363953
case_B__VS__case_A,features_img,111,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c01.jpg,2,both_correct,0.10864490270614624,0.012932188808918,0.9939966201782227,0.07254528999328613,0.9973708391189575,0.3291375935077667,0.9455252289772034
case_B__VS__case_A,features_img,112,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c02.jpg,2,both_correct,0.1058121919631958,0.01550387591123581,0.9942652583122253,0.06728686392307281,0.9977396726608276,0.36008220911026,0.9348130226135254
case_B__VS__case_A,features_img,113,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c03.jpg,2,both_correct,0.10104061663150787,0.01656271144747734,0.9947444796562195,0.06923393905162811,0.9976046085357666,0.3038841784000397,0.9535970687866211
case_B__VS__case_A,features_img,114,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c04.jpg,2,both_correct,0.10196995735168457,0.013800769113004208,0.9946916699409485,0.06971342861652374,0.9975712299346924,0.3338194191455841,0.943999171257019
case_B__VS__case_A,features_img,115,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c05.jpg,2,both_correct,0.10365140438079834,0.0158270001411438,0.9944877624511719,0.06701105833053589,0.9977576732635498,0.28987956047058105,0.9577674269676208
case_B__VS__case_A,features_img,116,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c06.jpg,2,both_correct,0.1012263298034668,0.011775629594922066,0.9947937726974487,0.0766480341553688,0.997061014175415,0.27311471104621887,0.9625227451324463
case_B__VS__case_A,features_img,117,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c01.jpg,3,both_correct,0.08381249010562897,0.013788755051791668,0.9963862299919128,0.05207929015159607,0.9986454844474792,0.2234627902507782,0.9749483466148376
case_B__VS__case_A,features_img,118,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c02.jpg,3,both_correct,0.09981636703014374,0.024037199094891548,0.9947155117988586,0.05649185925722122,0.9984098672866821,0.2367229014635086,0.971846342086792
case_B__VS__case_A,features_img,119,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c03.jpg,3,both_correct,0.10756129026412964,0.021776854991912842,0.9939600229263306,0.07353262603282928,0.997298538684845,0.3251133859157562,0.9468479156494141
case_B__VS__case_A,features_img,120,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c04.jpg,3,both_correct,0.0912148505449295,0.015800708904862404,0.9957059621810913,0.06112735718488693,0.9981330037117004,0.25834256410598755,0.9664949178695679
case_B__VS__case_A,features_img,121,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c01.jpg,3,both_correct,0.10313934087753296,0.02373545803129673,0.994383692741394,0.05382745340466499,0.9985591173171997,0.23143185675144196,0.9730842709541321
case_B__VS__case_A,features_img,122,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c02.jpg,3,both_correct,0.10349825769662857,0.019008822739124298,0.9944478869438171,0.05648116394877434,0.9984115362167358,0.26725664734840393,0.9641030430793762
case_B__VS__case_A,features_img,123,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c03.jpg,3,both_correct,0.09650607407093048,0.026484757661819458,0.994979977607727,0.05086624249815941,0.998712420463562,0.23139947652816772,0.97310471534729
case_B__VS__case_A,features_img,124,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c04.jpg,3,both_correct,0.10024011135101318,0.015384634025394917,0.9948444366455078,0.05257507413625717,0.9986242055892944,0.24175624549388885,0.9706388711929321
case_B__VS__case_A,features_img,125,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c05.jpg,3,both_correct,0.09882916510105133,0.02323833294212818,0.9948331117630005,0.05295915901660919,0.9986038208007812,0.2509646415710449,0.9683582186698914
case_B__VS__case_A,features_img,126,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c06.jpg,3,both_correct,0.0919327437877655,0.011994426138699055,0.9956930875778198,0.05965572968125343,0.9982223510742188,0.25353822112083435,0.9677296280860901
case_B__VS__case_A,features_img,127,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c01.jpg,3,both_correct,0.11552377045154572,0.026542942970991135,0.9929499626159668,0.08250042051076889,0.9965976476669312,0.2927643656730652,0.9568653106689453
case_B__VS__case_A,features_img,128,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c02.jpg,3,both_correct,0.11760497093200684,0.02003309689462185,0.9928582906723022,0.1083664819598198,0.9941118359565735,0.34090977907180786,0.9414978623390198
case_B__VS__case_A,features_img,129,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c03.jpg,3,both_correct,0.11413662135601044,0.019644057378172874,0.9932708740234375,0.09379061311483383,0.9955947995185852,0.28217649459838867,0.9599413871765137
case_B__VS__case_A,features_img,130,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c04.jpg,3,both_correct,0.10366536676883698,0.01264064759016037,0.9945319294929504,0.06734664738178253,0.997734785079956,0.3247535228729248,0.9469926357269287
case_B__VS__case_A,features_img,131,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c01.jpg,3,both_correct,0.0857163816690445,0.009083773009479046,0.9962782859802246,0.06181905046105385,0.9980891346931458,0.24689137935638428,0.9694154858589172
case_B__VS__case_A,features_img,132,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c02.jpg,3,both_correct,0.09972207993268967,0.015282831154763699,0.9948980212211609,0.0620947889983654,0.9980754256248474,0.2752509117126465,0.9619373083114624
case_B__VS__case_A,features_img,133,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c03.jpg,3,both_correct,0.08884559571743011,0.010447251610457897,0.9959907531738281,0.06088066101074219,0.9981474280357361,0.2643313705921173,0.9649319648742676
case_B__VS__case_A,features_img,134,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c04.jpg,3,both_correct,0.08790679275989532,0.00792346429079771,0.996097207069397,0.0573483482003212,0.9983568787574768,0.24812011420726776,0.9691052436828613
case_B__VS__case_A,features_img,135,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c01.jpg,3,both_correct,0.08448263257741928,0.012368559837341309,0.9963482022285461,0.05601951852440834,0.9984318017959595,0.23720498383045197,0.9717705845832825
case_B__VS__case_A,features_img,136,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c02.jpg,3,both_correct,0.09634996950626373,0.01115221343934536,0.9952850341796875,0.0623990073800087,0.9980551600456238,0.29618528485298157,0.9559405446052551
case_B__VS__case_A,features_img,137,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c03.jpg,3,both_correct,0.08443371951580048,0.012518452480435371,0.9963504672050476,0.05498214811086655,0.9984897375106812,0.23769062757492065,0.9716548323631287
case_B__VS__case_A,features_img,138,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c04.jpg,3,both_correct,0.0951853021979332,0.014026466757059097,0.9953607320785522,0.0607936792075634,0.9981542825698853,0.2947971820831299,0.9563555717468262
case_B__VS__case_A,features_img,139,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c05.jpg,3,both_correct,0.09986458718776703,0.015397871844470501,0.9948819875717163,0.0664343386888504,0.9977952241897583,0.302326500415802,0.954077422618866
case_B__VS__case_A,features_img,140,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c01.jpg,3,both_correct,0.10702385008335114,0.011544306762516499,0.994189441204071,0.06941160559654236,0.997593879699707,0.31159257888793945,0.9511882662773132
case_B__VS__case_A,features_img,141,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c02.jpg,3,both_correct,0.11382868140935898,0.015694934874773026,0.9933764338493347,0.0863887146115303,0.996265709400177,0.3281867802143097,0.9458096027374268
case_B__VS__case_A,features_img,142,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c03.jpg,3,both_correct,0.11542053520679474,0.01831020414829254,0.9931479692459106,0.08334719389677048,0.9965264201164246,0.3117574453353882,0.9510920643806458
case_B__VS__case_A,features_img,143,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c04.jpg,3,both_correct,0.10426728427410126,0.013237381353974342,0.994461178779602,0.07152598351240158,0.9974431395530701,0.32470616698265076,0.9470047950744629
case_B__VS__case_A,features_img,144,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c05.jpg,3,both_correct,0.1064123883843422,0.016965264454483986,0.9941774606704712,0.06998822838068008,0.9975536465644836,0.30166569352149963,0.9542495012283325
case_B__VS__case_A,features_img,145,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c06.jpg,3,both_correct,0.11065228283405304,0.022330140694975853,0.9936083555221558,0.0653812363743782,0.9978694915771484,0.30097854137420654,0.9544352293014526
case_B__VS__case_A,features_img,146,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c01.jpg,3,both_correct,0.09050272405147552,0.00978248380124569,0.9958482980728149,0.06720343977212906,0.9977410435676575,0.3065742254257202,0.9528189301490784
case_B__VS__case_A,features_img,147,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c02.jpg,3,both_correct,0.11049220710992813,0.016696447506546974,0.9937368631362915,0.07097887247800827,0.9974849820137024,0.3317793607711792,0.9446340799331665
case_B__VS__case_A,features_img,148,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c03.jpg,3,both_correct,0.10004816204309464,0.017417633906006813,0.9948301315307617,0.0658305212855339,0.9978352785110474,0.2737269103527069,0.9623554944992065
case_B__VS__case_A,features_img,149,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c04.jpg,3,both_correct,0.10553224384784698,0.013306250795722008,0.9943268895149231,0.0710635632276535,0.9974768757820129,0.3686765432357788,0.9316672086715698
case_B__VS__case_A,features_img,150,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c05.jpg,3,both_correct,0.09703073650598526,0.013285407796502113,0.9951927065849304,0.06831299513578415,0.9976669549942017,0.2977972626686096,0.9554558992385864
case_B__VS__case_A,features_img,151,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c06.jpg,3,both_correct,0.09662733972072601,0.01314830407500267,0.9952338337898254,0.07485422492027283,0.9971964359283447,0.3248468339443207,0.9469959139823914
case_B__VS__case_A,features_img,152,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c01.jpg,4,both_correct,0.09553887695074081,0.013652286492288113,0.9953320622444153,0.0642639622092247,0.9979363679885864,0.2516384720802307,0.9682015776634216
case_B__VS__case_A,features_img,153,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c02.jpg,4,both_wrong,0.1184764876961708,0.018454767763614655,0.9927853345870972,0.0850641131401062,0.996381938457489,0.2646988034248352,0.9647389054298401
case_B__VS__case_A,features_img,154,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c03.jpg,4,both_correct,0.11191235482692719,0.017633305862545967,0.9935616254806519,0.06932014971971512,0.997602641582489,0.2649865448474884,0.9646844267845154
case_B__VS__case_A,features_img,155,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c04.jpg,4,both_correct,0.09674977511167526,0.01069757342338562,0.9952512979507446,0.09381307661533356,0.9955899715423584,0.3035004734992981,0.9537352919578552
case_B__VS__case_A,features_img,156,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c01.jpg,4,both_correct,0.10910944640636444,0.015069474466145039,0.9939153790473938,0.09939210116863251,0.9950488805770874,0.2729198932647705,0.9625480771064758
case_B__VS__case_A,features_img,157,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c02.jpg,4,both_correct,0.12469293177127838,0.016089655458927155,0.9920650720596313,0.08768883347511292,0.9961562752723694,0.3402136266231537,0.9416962265968323
case_B__VS__case_A,features_img,158,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c03.jpg,4,both_correct,0.11286959797143936,0.014172164723277092,0.9935086965560913,0.10635801404714584,0.9943282604217529,0.28161630034446716,0.9601081609725952
