pair_name,sample_index,sample_id,label,MMRL_fusion_pred,Bayes_main_pred,Bayes_rep_pred,Bayes_fusion_pred,Bayes_fusion_correct,MMRL_fusion_correct,MMRL_vs_Bayes_fusion_changed,main_rep_conflict,main_fusion_conflict,rep_fusion_conflict,all_three_agree,Bayes_main_conf,Bayes_rep_conf,Bayes_fusion_conf,fusion_sample_agreement,fusion_num_unique_mc_preds,fusion_MI,fusion_variation_ratio
case_B__VS__case_A,88,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c06.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9773463010787964,0.99284428358078,0.993537425994873,1.0,1,0.0033694282174110413,0.0
case_B__VS__case_A,89,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c07.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9991104006767273,0.9998947381973267,0.9998825192451477,1.0,1,3.6728568375110626e-05,0.0
case_B__VS__case_A,90,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c01.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.6726318597793579,0.7934404611587524,0.793217122554779,1.0,1,0.05856156349182129,0.0
case_B__VS__case_A,91,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c02.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9986308813095093,0.9834569692611694,0.9984272718429565,1.0,1,0.0004980005323886871,0.0
case_B__VS__case_A,92,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c03.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.999049961566925,0.9862723350524902,0.9993057250976562,1.0,1,0.0002813604660332203,0.0
case_B__VS__case_A,93,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c04.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9983144998550415,0.9910680651664734,0.9991196393966675,1.0,1,0.00038249604403972626,0.0
case_B__VS__case_A,94,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c05.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9995137453079224,0.9435180425643921,0.9987053871154785,1.0,1,0.0005941456183791161,0.0
case_B__VS__case_A,95,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c01.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9968868494033813,0.9993298649787903,0.9994310140609741,1.0,1,0.00017389561980962753,0.0
case_B__VS__case_A,96,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c02.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9774178266525269,0.9600098729133606,0.9932780265808105,1.0,1,0.002068314701318741,0.0
case_B__VS__case_A,97,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c03.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9807977676391602,0.9866687655448914,0.9950586557388306,1.0,1,0.001076333224773407,0.0
case_B__VS__case_A,98,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c04.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9792600870132446,0.9259406924247742,0.9924349784851074,1.0,1,0.004345886409282684,0.0
case_B__VS__case_A,99,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c05.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.7976556420326233,0.9984874725341797,0.981054961681366,1.0,1,0.00927799940109253,0.0
case_B__VS__case_A,100,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c01.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9994185566902161,0.8883455395698547,0.9992841482162476,1.0,1,0.00029199011623859406,0.0
case_B__VS__case_A,101,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c02.jpg,2,17,2,42,42,False,False,True,True,True,False,False,0.28975430130958557,0.5548452138900757,0.38115593791007996,0.7,3,0.21412360668182373,0.30000001192092896
case_B__VS__case_A,102,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c03.jpg,2,10,10,10,10,False,False,False,False,False,False,True,0.28117915987968445,0.5408746600151062,0.5444754362106323,0.8,2,0.1792529821395874,0.19999998807907104
case_B__VS__case_A,103,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c04.jpg,2,80,80,80,80,False,False,False,False,False,False,True,0.6393600702285767,0.8334894180297852,0.815304160118103,1.0,1,0.04922974109649658,0.0
case_B__VS__case_A,104,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c05.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9720401763916016,0.49332061409950256,0.960767388343811,1.0,1,0.014033868908882141,0.0
case_B__VS__case_A,105,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c01.jpg,2,55,55,2,55,False,False,False,True,False,True,False,0.8930051922798157,0.5706596970558167,0.7937768697738647,1.0,1,0.09438073635101318,0.0
case_B__VS__case_A,106,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c02.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9995298385620117,0.9998195767402649,0.9998741149902344,1.0,1,5.940126720815897e-05,0.0
case_B__VS__case_A,107,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c03.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9347622990608215,0.9730831980705261,0.9693684577941895,1.0,1,0.019317448139190674,0.0
case_B__VS__case_A,108,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c04.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9997764825820923,0.9963032007217407,0.9997838735580444,1.0,1,0.00011765770614147186,0.0
case_B__VS__case_A,109,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c05.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9762693643569946,0.8757733106613159,0.9778939485549927,1.0,1,0.00816228985786438,0.0
case_B__VS__case_A,110,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c06.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9994627833366394,0.9997074007987976,0.9998306035995483,1.0,1,7.45223369449377e-05,0.0
case_B__VS__case_A,111,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c01.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.8955780863761902,0.9862796068191528,0.9789502024650574,1.0,1,0.005944415926933289,0.0
case_B__VS__case_A,112,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c02.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9967953562736511,0.9997538328170776,0.9996564984321594,1.0,1,0.00010428880341351032,0.0
case_B__VS__case_A,113,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c03.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9951136708259583,0.9971316456794739,0.9987466931343079,1.0,1,0.0004080701619386673,0.0
case_B__VS__case_A,114,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c04.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9937591552734375,0.9995673298835754,0.999315083026886,1.0,1,0.00020276708528399467,0.0
case_B__VS__case_A,115,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c05.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.9651281237602234,0.9823630452156067,0.9926744699478149,1.0,1,0.0028763115406036377,0.0
case_B__VS__case_A,116,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c06.jpg,2,2,2,2,2,True,True,False,False,False,False,True,0.980100154876709,0.9115168452262878,0.9927970767021179,1.0,1,0.0019813701510429382,0.0
case_B__VS__case_A,117,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9959207773208618,0.9999903440475464,0.9996248483657837,1.0,1,0.00013163057155907154,0.0
case_B__VS__case_A,118,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.995573878288269,0.9999720454216003,0.9995737075805664,1.0,1,0.00011328933760523796,0.0
case_B__VS__case_A,119,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.45648980140686035,0.8188518285751343,0.6805920600891113,0.8,2,0.11062341928482056,0.19999998807907104
case_B__VS__case_A,120,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g01_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9929210543632507,0.8349252939224243,0.9975532293319702,1.0,1,0.0007952265441417694,0.0
case_B__VS__case_A,121,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9745422601699829,0.9999635815620422,0.9989088773727417,1.0,1,0.0003665732219815254,0.0
case_B__VS__case_A,122,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9921402931213379,0.9999994039535522,0.9997401237487793,1.0,1,0.00010668998584151268,0.0
case_B__VS__case_A,123,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9979127645492554,0.9999963641166687,0.9998611211776733,1.0,1,5.9013254940509796e-05,0.0
case_B__VS__case_A,124,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9918009042739868,0.9999971389770508,0.9994279146194458,1.0,1,0.00029799388721585274,0.0
case_B__VS__case_A,125,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c05.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9631378054618835,0.9999936819076538,0.9976881146430969,1.0,1,0.0011738492175936699,0.0
case_B__VS__case_A,126,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g02_c06.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9967169761657715,0.9999872446060181,0.9996720552444458,1.0,1,0.00014154007658362389,0.0
case_B__VS__case_A,127,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9969189763069153,0.9999003410339355,0.9991601705551147,1.0,1,0.0002853628247976303,0.0
case_B__VS__case_A,128,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9970844984054565,0.9914224743843079,0.999171257019043,1.0,1,0.0001904461532831192,0.0
case_B__VS__case_A,129,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9950534701347351,0.7612675428390503,0.9933091998100281,1.0,1,0.00259457528591156,0.0
case_B__VS__case_A,130,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g03_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9880751371383667,0.989094614982605,0.9985073804855347,1.0,1,0.00043007079511880875,0.0
case_B__VS__case_A,131,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9956485629081726,0.9999908208847046,0.999716579914093,1.0,1,6.606150418519974e-05,0.0
case_B__VS__case_A,132,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.5291590094566345,0.9999249577522278,0.964504599571228,1.0,1,0.01184302568435669,0.0
case_B__VS__case_A,133,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9589026570320129,0.9999643564224243,0.9959232211112976,1.0,1,0.001453004777431488,0.0
case_B__VS__case_A,134,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g04_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.8916301727294922,0.7910158038139343,0.9593251347541809,1.0,1,0.011584222316741943,0.0
case_B__VS__case_A,135,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9852824211120605,0.9999884366989136,0.998698353767395,1.0,1,0.00048056337982416153,0.0
case_B__VS__case_A,136,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9963782429695129,0.9999834299087524,0.9996747970581055,1.0,1,9.948224760591984e-05,0.0
case_B__VS__case_A,137,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9959031343460083,0.9999939799308777,0.9995263814926147,1.0,1,0.00019079307094216347,0.0
case_B__VS__case_A,138,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9982312917709351,0.999991238117218,0.9998456835746765,1.0,1,4.6252040192484856e-05,0.0
case_B__VS__case_A,139,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g05_c05.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9956439137458801,0.999991238117218,0.999535858631134,1.0,1,0.00021591689437627792,0.0
case_B__VS__case_A,140,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9996589422225952,0.9763857126235962,0.9997609853744507,1.0,1,9.752437472343445e-05,0.0
case_B__VS__case_A,141,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9992058873176575,0.9988412857055664,0.9997617602348328,1.0,1,9.714299812912941e-05,0.0
case_B__VS__case_A,142,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9983243942260742,0.9984725713729858,0.999792754650116,1.0,1,0.00010821828618645668,0.0
case_B__VS__case_A,143,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9992904663085938,0.9995017051696777,0.9998821020126343,1.0,1,5.899602547287941e-05,0.0
case_B__VS__case_A,144,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c05.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9979751706123352,0.9998245239257812,0.9997886419296265,1.0,1,0.00010080286301672459,0.0
case_B__VS__case_A,145,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g06_c06.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9989701509475708,0.9999677538871765,0.9999305009841919,1.0,1,2.7734669856727123e-05,0.0
case_B__VS__case_A,146,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c01.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9938474893569946,0.9999737739562988,0.999191164970398,1.0,1,0.00037884945049881935,0.0
case_B__VS__case_A,147,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c02.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9967727661132812,0.9983699917793274,0.9986900091171265,1.0,1,0.000680568628013134,0.0
case_B__VS__case_A,148,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c03.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9881364703178406,0.9886974096298218,0.995871901512146,1.0,1,0.0012723375111818314,0.0
case_B__VS__case_A,149,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c04.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9962433576583862,0.9999715685844421,0.9997206926345825,1.0,1,8.161482401192188e-05,0.0
case_B__VS__case_A,150,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c05.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9772554636001587,0.9647798538208008,0.9819722175598145,1.0,1,0.010783389210700989,0.0
case_B__VS__case_A,151,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Baby_Crawling/v_BabyCrawling_g07_c06.jpg,3,3,3,3,3,True,True,False,False,False,False,True,0.9939471483230591,0.9974327087402344,0.9963361620903015,1.0,1,0.0015685614198446274,0.0
case_B__VS__case_A,152,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c01.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.6363433003425598,0.6851056814193726,0.8246332406997681,1.0,1,0.03822296857833862,0.0
case_B__VS__case_A,153,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c02.jpg,4,56,56,56,56,False,False,False,False,False,False,True,0.5366547703742981,0.7375912666320801,0.680639386177063,1.0,1,0.05753684043884277,0.0
case_B__VS__case_A,154,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c03.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.47288498282432556,0.5914782881736755,0.5484239459037781,0.75,2,0.04975980520248413,0.25
case_B__VS__case_A,155,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g01_c04.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.7786287069320679,0.9787907600402832,0.9527538418769836,1.0,1,0.010732844471931458,0.0
case_B__VS__case_A,156,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c01.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.7484641075134277,0.9712272882461548,0.9295933842658997,1.0,1,0.023618608713150024,0.0
case_B__VS__case_A,157,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c02.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9479013681411743,0.9802912473678589,0.977678120136261,1.0,1,0.010692372918128967,0.0
case_B__VS__case_A,158,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c03.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9703938364982605,0.9999443888664246,0.9975668787956238,1.0,1,0.0020274892449378967,0.0
case_B__VS__case_A,159,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g02_c04.jpg,4,4,56,4,4,True,True,False,True,True,False,False,0.44768601655960083,0.7786345481872559,0.5972946286201477,0.85,2,0.10749340057373047,0.1499999761581421
case_B__VS__case_A,160,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g03_c01.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9829103350639343,0.9999558329582214,0.9978065490722656,1.0,1,0.0006113722920417786,0.0
case_B__VS__case_A,161,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g03_c02.jpg,4,68,68,4,68,False,False,False,True,False,True,False,0.37965482473373413,0.4285737872123718,0.6668019890785217,1.0,1,0.12360930442810059,0.0
case_B__VS__case_A,162,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g03_c03.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.984250545501709,0.999801516532898,0.9974726438522339,1.0,1,0.0005847327411174774,0.0
case_B__VS__case_A,163,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g03_c04.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9433820843696594,0.9999932050704956,0.9979406595230103,1.0,1,0.0012395530939102173,0.0
case_B__VS__case_A,164,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g04_c01.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9457578659057617,0.8971625566482544,0.957720935344696,1.0,1,0.012197047472000122,0.0
case_B__VS__case_A,165,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g04_c02.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9936078190803528,0.9998584985733032,0.9991544485092163,1.0,1,0.00024098902940750122,0.0
case_B__VS__case_A,166,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g04_c03.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.8952834010124207,0.9885134696960449,0.9703091382980347,1.0,1,0.009497389197349548,0.0
case_B__VS__case_A,167,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g04_c04.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9390320777893066,0.9980500340461731,0.9871162176132202,1.0,1,0.009035594761371613,0.0
case_B__VS__case_A,168,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g05_c01.jpg,4,95,95,95,95,False,False,False,False,False,False,True,0.5045239329338074,0.7742320895195007,0.742287278175354,1.0,1,0.05257827043533325,0.0
case_B__VS__case_A,169,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g05_c02.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.8707653284072876,0.9990800023078918,0.9770455360412598,1.0,1,0.0068763867020606995,0.0
case_B__VS__case_A,170,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g05_c03.jpg,4,4,56,4,4,True,True,False,True,True,False,False,0.7347389459609985,0.9908438920974731,0.6745806336402893,0.95,2,0.05289876461029053,0.050000011920928955
case_B__VS__case_A,171,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g05_c04.jpg,4,4,4,4,4,True,True,False,False,False,False,True,0.9309259653091431,0.967791736125946,0.960495114326477,1.0,1,0.008112967014312744,0.0
case_B__VS__case_A,172,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g06_c01.jpg,4,4,56,56,56,False,True,True,False,False,False,True,0.4141843914985657,0.6675904393196106,0.6696296334266663,1.0,1,0.08798813819885254,0.0
case_B__VS__case_A,173,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Balance_Beam/v_BalanceBeam_g06_c02.jpg,4,56,56,56,56,False,False,False,False,False,False,True,0.7106897830963135,0.7318138480186462,0.7847991585731506,1.0,1,0.07554543018341064,0.0
